../Expiration/Expiration_10000_Independent_cluster_min=10_max=10000_alpha=-5e-06 copy_original_Dijkstra.csv
road_id,road_pagerank,road_length,road_clusterId,expiration,random_expiration,pickup
572,0.00000000,78.6269391993928,9,0,0,0
573,0.00000000,79.35610883813087,9,0,0,0
574,0.00120611,49.263835445742664,9,0,0,0
575,0.00000000,79.35610883813087,9,0,0,0
576,0.00153382,80.72759022209368,9,0,0,0
577,0.00000000,80.72759022209368,9,0,0,0
578,0.00055444,152.4712327412244,9,0,0,0
579,0.00034715,83.31647804666116,9,0,0,0
580,0.00000000,152.4712327412244,9,0,0,0
581,0.00052241,54.852725550998116,9,1,0,0
582,0.00000000,11.371482073753132,9,0,0,0
583,1.55320296,85.6354108690227,10,3,59,0
584,0.19467472,973.7694483986278,10,1,7,0
585,1.09635056,323.9828391933012,10,1,37,0
586,1.38380583,272.11374914440034,10,23,116,0
587,0.30046285,61.06404278739262,34,19,20,0
588,0.24949915,86.33188534055505,34,14,15,0
589,0.37340868,217.89570574736427,9,12,14,0
590,1.07125380,217.50610153907965,10,3,36,0
591,0.05773162,77.31914003135937,9,1,2,0
592,0.62589416,80.14455898905034,10,5,7,0
593,0.33640931,69.88368517307764,10,0,9,0
594,0.02000129,80.14455898905034,9,0,0,0
595,1.14003280,77.37529126576631,10,3,15,0
596,0.04013090,81.07253281039938,9,0,1,0
597,0.48160703,213.86708857133513,9,9,37,0
598,0.01451708,77.37529126576631,9,0,0,0
599,0.27745311,64.13247233237526,10,0,3,0
600,0.53331324,79.57199887606471,10,3,13,0
601,1.02188242,81.07253281039938,10,3,21,0
602,0.02199081,79.57199887606471,10,0,3,0
603,0.32753557,79.5540929217905,10,3,9,0
604,0.04864165,79.5540929217905,10,2,2,0
605,0.32205541,216.22583861542353,10,24,45,0
606,0.64722252,78.78109656061856,10,2,14,0
607,1.53263096,79.9633546794279,10,7,38,0
608,0.32581368,216.13707788050277,10,29,41,0
609,0.02170061,78.78109656061856,10,0,0,0
610,0.01485034,79.9633546794279,10,0,0,0
611,0.75517661,79.40471024321943,10,3,9,0
612,1.04952840,214.52523081004256,10,114,112,0
613,0.00075624,79.40471024321943,10,0,0,0
614,3.14634663,80.51227792958936,10,23,82,0
615,0.39082728,216.6160134506829,10,24,35,0
616,0.00347667,80.51227792958936,10,0,0,0
617,3.22890556,79.6604991125212,10,13,73,0
618,0.08474396,222.8997447152345,10,9,8,0
619,0.00113801,79.6604991125212,10,0,2,0
620,1.54174320,216.57965857972908,0,56,82,0
621,0.31918745,86.30744608999612,10,4,6,0
622,3.02511351,86.30744608999612,0,9,117,0
623,1.15154821,181.8866190738313,0,182,182,0
624,0.30581908,216.89296684494047,10,2,10,0
625,5.89124275,86.73051859626781,4,24,261,0
626,2.58627439,81.54852444501331,4,22,113,0
627,0.69687491,217.03596223202564,10,56,109,0
628,0.58553941,86.73051859626781,0,11,46,0
629,0.38693589,179.08516526083463,10,22,23,0
630,0.00741350,81.54852444501331,10,0,2,0
631,1.61091860,80.98583032057041,4,11,97,0
632,0.00034646,219.99975826873543,10,0,0,0
633,0.01030729,80.98583032057041,10,0,0,0
634,3.80361285,81.1059896777079,4,31,174,0
635,0.48407662,216.2678357546193,10,38,62,0
636,0.00623986,227.30935672159032,10,0,0,0
637,0.01227650,81.1059896777079,10,0,2,0
638,5.39496909,77.80938212535195,4,35,306,0
639,0.15174969,229.6122266895544,10,7,8,0
640,0.01496904,77.80938212535195,10,0,0,0
641,0.38373572,215.67880016891147,10,11,35,0
642,0.21252931,220.94547224268533,10,8,28,0
643,2.23697655,81.15342615024139,4,29,129,0
644,3.44966047,87.76014388625583,4,26,211,0
645,0.23714442,81.15342615024139,10,3,17,0
646,0.01800991,87.76014388625583,10,0,0,0
647,0.01930101,216.1409503807366,10,1,5,0
648,0.01615672,227.61200195452815,10,0,1,0
649,0.74142245,84.73820537999205,4,0,39,0
650,2.91689446,79.75156393440683,4,4,123,0
651,0.44457513,227.03626281021016,10,60,92,0
652,1.63496841,84.73820537999205,4,3,83,0
653,0.01036770,79.75156393440683,10,0,0,0
654,1.86529617,82.5950320448181,4,6,138,0
655,1.12570447,216.84758022594878,10,9,61,0
656,0.01464185,82.5950320448181,10,0,1,0
657,1.60797642,80.31667897155671,4,6,129,0
658,0.60891043,226.9920205170757,10,86,104,0
659,0.01854585,80.31667897155671,10,0,0,0
660,1.59808886,81.19432546360923,4,8,104,0
661,0.58097279,216.96871589442753,10,35,71,0
662,0.00000000,81.19432546360923,10,0,0,0
663,2.13256247,80.12992162983127,4,11,85,0
664,0.55949216,227.03426738189697,10,58,69,0
665,0.00000000,80.12992162983127,10,0,1,0
666,1.92566471,86.95623407331327,4,7,101,0
667,0.21260088,216.97509357283676,10,18,28,0
668,0.00151228,86.95623407331327,10,0,1,0
669,1.60448506,85.46947753939,4,9,94,0
670,0.00195603,178.2927406729129,10,1,1,0
671,0.42379356,217.44538414103945,10,11,24,0
672,0.00193235,85.46947753939,10,0,0,0
673,1.81317254,79.57663366238877,4,5,86,0
674,0.28654017,217.20648424991015,10,15,36,0
675,0.00000000,79.57663366238877,10,0,1,0
676,1.85866652,80.03608272136546,4,12,102,0
677,0.13798709,225.72812429778486,10,10,17,0
678,0.01673135,80.03608272136546,10,0,1,0
679,1.81566712,79.45861205592634,4,26,107,0
680,0.42660126,217.46878103558055,10,30,58,0
681,0.00132431,79.45861205592634,10,0,0,0
682,0.38439478,293.69031269753884,10,66,67,0
683,2.05315532,84.17420798967132,4,33,101,0
684,0.29198182,217.87127320982574,10,33,41,0
685,3.12973127,78.76419961166638,4,56,135,0
686,0.05215141,84.17420798967132,10,0,0,0
687,0.02583521,39.6388670131266,9,1,0,0
688,0.39750859,78.76419961166638,10,10,22,0
689,0.05618994,30.245782953344364,9,0,0,0
690,0.75689649,75.5224209153376,41,3,51,0
691,0.22443558,273.8075919637383,10,23,28,0
692,2.21735040,87.06075631256388,13,0,84,0
693,0.05804655,18.222376139281423,10,0,4,0
694,0.71629200,81.95560626481718,46,1,41,0
695,0.21146497,106.59209823156858,10,7,18,0
696,1.08663566,80.4454837668504,10,6,34,0
697,0.76427096,87.08993292725775,10,10,29,0
698,0.08395334,156.45614436803035,9,12,12,0
699,0.00000000,81.96574802830025,9,0,0,0
700,0.00000000,87.82181703639218,9,0,0,0
701,0.00000000,39.82080092309508,9,0,0,0
702,0.00000000,79.49221584983871,9,0,0,0
703,0.00103342,141.23468255018173,9,0,0,0
704,0.00000000,88.70273978721436,9,0,0,0
705,0.00000000,79.59143844852746,9,0,0,0
706,0.00463901,79.52580868017598,9,0,0,0
707,0.00000000,134.19115416894272,9,0,0,0
708,0.00148419,88.34457270980803,9,0,0,0
709,0.00000000,88.22222763908596,9,0,0,0
710,0.00000000,79.4942398893011,9,0,0,0
711,0.00034441,118.82082849933926,9,0,0,0
712,0.00034473,89.62929175018347,9,2,1,0
713,0.05086650,82.95824026387108,9,3,0,0
714,0.00182305,91.15227645492817,9,0,0,0
715,0.00000000,85.61290036368764,9,0,0,0
716,0.00034217,116.33942933462501,9,0,0,0
717,0.00034317,84.07785606021825,9,0,0,0
718,0.00000000,52.53127044853969,9,0,0,0
719,0.00000000,92.35810055208155,9,0,0,0
720,0.00637264,86.01108437598432,9,0,0,0
721,0.00000000,112.56584227608325,9,0,0,0
722,0.00037977,398.7572293410573,9,0,0,0
723,0.01827768,85.27111478756166,9,0,0,0
724,0.00034378,103.13462214423167,9,1,1,0
725,0.00391077,224.69767381425677,9,1,1,0
726,0.00034343,250.70238350014586,9,0,0,0
727,0.00034151,87.08611180772593,9,0,0,0
728,0.00000000,328.5710785077519,9,0,0,0
729,0.47111536,182.06823929648309,1,38,38,0
730,0.36924783,144.80307099229918,1,29,31,0
731,0.11984871,78.67530215091439,1,11,15,0
732,0.14102129,77.9123158940272,1,6,8,0
733,0.26243186,137.26951338937553,1,23,21,0
734,0.19185255,77.9888407435085,1,6,9,0
735,0.63520942,191.73826608446737,1,35,33,0
736,0.23296545,91.26426383268594,1,31,29,0
737,0.11789878,76.71223888173901,1,10,10,0
738,0.22390988,83.72987015782034,1,16,12,0
739,0.57600966,236.83701646416094,1,88,85,0
740,0.23671837,88.79965968208144,1,22,28,0
741,0.05052187,110.95200917856096,1,2,2,0
742,0.09132223,43.818172171056595,1,5,3,0
743,0.70782804,85.26764482864033,0,12,33,0
744,0.71427869,261.65063632642205,1,127,128,0
745,0.23666396,84.702455665371,1,19,18,0
746,0.33640453,78.84056472276396,1,40,31,0
747,0.93442841,202.64250560041978,1,78,82,0
748,0.24305426,82.807803382104,1,18,19,0
749,0.50516785,84.54463778198618,1,42,46,0
750,0.49023405,138.07853924871338,1,25,30,0
751,0.07820871,85.57959537627067,1,6,5,0
752,0.23837842,201.75796463810732,1,18,17,0
753,0.05087399,83.48827791093031,1,7,8,0
754,0.18366545,79.3869080329635,1,28,27,0
755,0.24375372,223.24622165989553,9,49,58,0
756,0.35213441,81.82252892068472,1,7,6,0
757,0.08774408,84.49625398357361,9,4,5,0
758,0.07115353,83.28544675458024,9,3,2,0
759,0.21322414,165.1445536797124,1,7,20,0
760,0.06280519,81.38901699810077,9,5,6,0
761,0.14441825,132.5405793529135,9,29,31,0
762,0.09203462,82.78976327056306,9,14,15,0
763,0.28089776,117.44372619986568,1,60,58,0
764,0.16692362,80.43843366008836,1,9,11,0
765,0.21310051,177.79953178666076,1,45,49,0
766,0.13007576,82.27435583641281,1,35,38,0
767,0.30015518,75.52369160829515,1,54,58,0
768,0.19025270,87.25937009229801,1,43,50,0
769,0.19462024,51.20301956791305,1,14,17,0
770,0.83954562,221.91331457328096,1,101,113,0
771,0.20097678,80.19823486765621,1,13,12,0
772,2.98885957,274.79668560312723,0,160,152,0
773,2.79822851,232.08056361942752,0,321,343,0
774,0.27504806,82.07389943032643,10,53,54,0
775,0.29238398,60.94092829690765,10,33,34,0
776,2.17223568,203.23427545355474,0,124,85,0
777,0.33803123,80.51454611917197,10,36,31,0
778,0.36210610,80.11196843145424,10,19,22,0
779,0.43013478,76.70394124081596,10,18,25,0
780,0.30838266,78.95101470065975,10,26,27,0
781,0.25700454,194.80397612540895,10,45,46,0
782,0.24143191,79.19262142243724,10,21,22,0
783,0.68621042,83.40448702219311,0,53,56,0
784,0.62985059,184.65166224620296,10,6,23,0
785,0.37125731,79.37936989443836,10,9,17,0
786,0.55457210,81.35532089890602,0,36,41,0
787,0.80290426,100.81932721862877,0,27,33,0
788,0.73282380,80.86480287829083,0,49,56,0
789,0.68045982,155.39900917414354,10,88,97,0
790,0.30355156,81.7132540015793,10,22,23,0
791,1.05289305,140.86423161485789,0,107,108,0
792,0.28658840,93.62034673272044,10,10,27,0
793,0.02166204,98.66767363146651,10,0,3,0
794,1.05791091,174.90361478561167,0,2,40,0
795,0.28280159,93.2195848601561,10,17,30,0
796,0.15840996,209.39049264989708,10,35,36,0
797,0.00000000,12.29454610682182,9,0,0,0
798,0.40624741,65.97809141298598,9,22,19,0
799,0.02113891,102.44627071734395,9,0,0,0
800,0.04641595,92.83190406273683,9,10,9,0
801,0.18183328,161.3188920582555,9,7,6,0
802,0.56062041,206.8302945448902,9,52,48,0
803,0.27248636,111.56322019054656,9,40,38,0
804,0.01798739,37.57810872336345,9,8,7,0
805,0.00112834,26.865290076113084,9,0,0,0
806,0.12642974,107.85219843140584,9,4,4,0
807,0.18779106,119.33574094254357,45,9,16,0
808,0.26001863,86.232729857787,45,6,7,0
809,0.08442451,129.79888808275498,9,0,0,0
810,0.14545713,69.01250461169504,45,9,11,0
811,0.00221601,11.191952719881579,9,0,0,0
812,0.19269106,127.06119103964575,9,9,13,0
813,0.04935906,63.069909997089475,9,2,3,0
814,0.75085922,138.4347496702303,37,47,75,0
815,0.00859406,67.40440492124753,9,0,1,0
816,0.07519390,139.19931875669897,9,3,3,0
817,0.17203946,66.59935635407751,9,2,8,0
818,0.31742467,163.85000600003707,1,11,21,0
819,0.11875567,66.54412792709297,1,0,7,0
820,0.17532525,73.15379037608093,1,1,8,0
821,0.05128385,116.97716575566395,1,1,1,0
822,0.08093917,69.24706820668993,1,4,6,0
823,0.33375690,146.4797830569815,1,10,12,0
824,0.37865279,69.59581567204525,1,12,28,0
825,0.61025637,174.13783650263926,1,19,31,0
826,0.08867655,77.62209248709709,9,1,6,0
827,0.00271032,146.3571207121756,9,0,1,0
828,0.06961626,76.53142501786242,9,2,4,0
829,0.08759567,77.0313659515331,9,1,6,0
830,0.07718883,176.78908081103094,9,6,9,0
831,0.03419794,151.8068422452601,9,3,3,0
832,0.03439302,80.04581044319649,9,4,5,0
833,0.05550840,68.0250005590848,9,1,7,0
834,0.03337514,33.402980220028724,9,2,2,0
835,0.02229899,82.58886689653673,9,0,0,0
836,0.07120499,156.9329347711488,9,13,10,0
837,0.15252238,70.37412229488139,1,4,10,0
838,0.05437015,80.69265081206136,9,2,1,0
839,0.21211899,122.11020327270592,1,5,10,0
840,0.08738837,81.74777572378244,1,5,10,0
841,0.14775154,80.52611425631684,1,5,10,0
842,0.30753259,122.56635064768318,1,4,11,0
843,0.27170258,162.77737945967297,1,6,17,0
844,0.27349656,80.71713593814275,1,12,16,0
845,0.27433888,80.60615653339573,1,4,6,0
846,0.32451651,160.35573059368016,1,4,17,0
847,0.01853880,15.42757486106759,1,0,0,0
848,0.32206553,83.64680030847444,1,8,16,0
849,0.07508125,115.25630589564,1,12,14,0
850,0.24681924,90.25969710983237,1,1,15,0
851,0.19906967,81.29717041834871,1,2,11,0
852,0.16601457,82.34849635792452,1,4,6,0
853,0.34341515,77.43295270386511,1,3,16,0
854,0.56355747,111.13339977904053,1,44,44,0
855,0.39823487,78.76158440191307,1,5,15,0
856,0.05388005,80.66708754635744,9,0,1,0
857,0.30309615,75.60527476699588,1,7,12,0
858,0.19286023,122.2392722871287,1,6,6,0
859,0.39683767,65.86061882561805,1,17,34,0
860,0.88262350,68.94634288482649,1,13,68,0
861,0.84942165,126.22644383007908,1,44,40,0
862,0.87046631,74.65405748815066,1,11,28,0
863,0.95964154,229.05091769212518,1,55,67,0
864,0.86711698,106.92624066265967,1,46,48,0
865,0.79323024,75.13682879168655,1,22,39,0
866,0.22937085,195.99627121808624,9,16,30,0
867,0.80675956,79.77187520000271,1,23,31,0
868,0.95802426,86.3210351121981,1,18,49,0
869,0.48839799,104.84104761294932,1,16,34,0
870,0.81069914,86.12636480287026,1,18,30,0
871,0.19856907,127.27012751494277,1,8,15,0
872,0.38680884,78.95669268772721,1,10,13,0
873,0.88429983,93.16544950581024,1,13,37,0
874,0.02059642,93.99709742345573,1,5,4,0
875,0.22143478,136.2932291993491,9,32,33,0
876,0.10382007,52.742814893800656,9,4,4,0
877,0.11897047,110.20761684659004,9,9,8,0
878,0.80021752,70.24976681140244,10,33,74,0
879,0.77427921,204.164029527406,10,104,112,0
880,0.52428257,90.79200660966136,10,5,28,0
881,0.45538948,109.6959459828622,10,5,9,0
882,0.72794070,93.08004459909422,10,18,49,0
883,0.56787042,67.35914177109868,10,39,57,0
884,0.33651334,116.62830512078665,10,9,19,0
885,1.94194053,133.86923097324637,10,16,56,0
886,0.00736038,19.982941111900644,10,0,0,0
887,0.17834384,50.4783347717412,10,0,6,0
888,0.70026290,91.99130414900371,0,0,23,0
889,1.33440354,199.114242741025,0,24,44,0
890,0.27477486,158.52064657022697,0,23,40,0
891,2.40123278,89.54255234685012,0,0,81,0
892,2.24988794,90.0783898792601,0,3,56,0
893,0.15200573,21.91741827020956,0,2,7,0
894,1.38419440,89.55998840213597,0,1,34,0
895,0.14541560,76.42959024085317,10,7,12,0
896,0.07833158,21.56067213272571,10,0,6,0
897,1.68364593,87.90048700508574,0,5,64,0
898,0.00734528,41.298788269164184,9,0,0,0
899,2.31355804,96.93432782049277,0,0,42,0
900,1.21236624,233.6183583647489,9,26,53,0
901,0.16632120,205.84307156838184,9,14,19,0
902,0.66719171,91.5288818669036,0,2,57,0
903,0.02871050,18.80973484728072,47,1,2,0
904,0.38188697,83.52261989141408,46,1,32,0
905,1.12509322,82.50903632738849,46,0,58,0
906,0.17662323,159.6515703578291,9,17,28,0
907,0.68668217,85.31238948021716,46,4,54,0
908,0.10269485,18.752380397226997,10,2,3,0
909,0.27725125,116.73736926954578,10,13,34,0
910,0.88251819,82.30216843572532,46,0,55,0
911,0.47762711,104.72638268020084,46,0,9,0
912,0.00000000,17.31748569584469,9,0,0,0
913,0.97000015,87.0443210649756,46,1,26,0
914,0.44142794,80.21939070293918,46,3,20,0
915,0.10877160,105.78870177186377,9,20,24,0
916,0.02100017,16.574723051697333,10,1,3,0
917,0.54184746,79.53140469341544,46,17,39,0
918,0.46073535,82.28886401528976,10,7,31,0
919,0.10351339,108.20215437572276,9,11,14,0
920,0.57640843,79.64097631860498,10,10,32,0
921,0.10407918,115.49031325709926,9,5,11,0
922,0.81277282,88.91873594093462,10,3,43,0
923,0.00065377,120.94720187585426,9,0,0,0
924,0.00000000,16.70553149726854,10,0,0,0
925,1.05738699,84.18686189878927,24,10,49,0
926,0.16748871,127.43332203672313,10,8,21,0
927,0.75869143,79.51303305428311,24,16,44,0
928,0.04282106,17.097338806828276,10,2,3,0
929,1.10227276,78.67369753831102,24,30,71,0
930,0.02122938,17.221473487599646,10,3,6,0
931,1.30998190,80.83211028215818,24,20,74,0
932,0.15035487,128.94928574379327,9,4,16,0
933,1.70747340,80.01151857860619,24,31,95,0
934,0.05825262,17.56039368485669,15,3,6,0
935,1.16621463,80.17310863151637,24,17,82,0
936,0.32905217,128.99959577838825,15,24,35,0
937,0.04635734,17.78983426183041,15,0,6,0
938,1.47970854,78.89674980461427,24,21,68,0
939,0.31459240,25.04431712875167,15,1,5,0
940,1.40261166,80.30622734259455,24,3,38,0
941,0.00000000,22.853996063858872,15,0,0,0
942,2.16854018,85.67749262404453,24,1,10,0
943,0.13404354,124.21587383841727,9,0,2,0
944,0.15274581,126.91657634314865,9,11,18,0
945,1.70528655,84.22623932229484,17,2,31,0
946,1.29336902,81.63580937520565,17,9,24,0
947,0.01829775,16.689487073463965,9,0,1,0
948,1.45652501,79.62779103367579,17,2,19,0
949,0.32022230,129.83388565350995,15,17,26,0
950,1.61754528,79.98630555672929,17,11,52,0
951,0.03936338,16.75685629865369,9,0,4,0
952,1.35092222,77.82308130901163,17,4,17,0
953,0.16012731,128.35161125765475,9,10,20,0
954,1.68056749,80.68014827781954,17,9,36,0
955,0.01740276,17.8642572543174,9,0,1,0
956,0.11658891,127.58916482357814,9,13,13,0
957,2.27321358,80.70078107497127,17,6,27,0
958,1.75778148,81.31338854107577,17,13,35,0
959,0.06292494,20.558538468370884,15,2,3,0
960,0.07978477,93.76415008671376,9,2,6,0
961,1.59150059,81.66611174157083,17,5,32,0
962,2.02813170,94.84704913708885,17,7,45,0
963,0.05029974,19.04637181586577,9,2,4,0
964,0.12406326,135.59764385966017,9,0,3,0
965,2.82379080,79.9374608531872,5,1,33,0
966,3.04643910,76.52107658736388,5,3,27,0
967,0.00269225,117.54905654478904,9,0,0,0
968,0.00000000,16.732174130550064,9,0,0,0
969,4.29849597,83.22015043030073,5,11,53,0
970,0.14320309,135.71310293804768,9,1,8,0
971,2.87686262,79.51527415634435,5,16,53,0
972,0.02713352,17.990883282314766,9,2,1,0
973,1.63794131,79.68363122769365,5,7,24,0
974,0.11757974,167.06070788849613,9,5,8,0
975,1.59325318,79.70694052037923,5,11,17,0
976,0.01046211,17.87005860086853,9,0,1,0
977,2.09164082,80.91453868153764,5,5,17,0
978,0.07578319,192.68371586214687,9,3,3,0
979,0.63705508,87.75467723802959,9,4,6,0
980,5.20051428,170.6632778663217,9,40,31,0
981,0.00000000,83.52713495539841,9,0,0,0
982,0.00000000,18.87330794560854,9,0,0,0
983,1.29313599,79.04791085190003,9,3,0,0
984,0.00000000,20.603641692168225,9,0,0,0
985,0.00775172,162.53603906164966,9,0,0,0
986,0.88864701,71.50290210419195,9,0,0,0
987,0.06316130,146.44599975874615,9,0,0,0
988,0.07343780,79.82369356758544,9,1,0,0
989,0.00138504,18.57986557149162,9,0,0,0
990,0.06816798,76.78496205982032,9,2,0,0
991,0.00088071,262.4851073634265,9,0,0,0
992,0.00000000,18.328855919137887,9,0,0,0
993,0.23597049,80.61242756866967,36,0,0,0
994,0.06388369,261.6337863251673,9,1,0,0
995,0.00000000,18.33647182479242,9,0,0,0
996,0.90807541,79.72956100357831,36,2,0,0
997,0.00034660,261.6822280245149,9,0,0,0
998,0.00000000,18.336472553152333,9,0,0,0
999,2.37810475,165.79965310187336,36,5,1,0
1000,0.00000000,225.71227330685133,9,0,0,0
1001,0.00000000,18.340621207320112,9,0,0,0
1002,0.01772087,182.24201031021258,9,0,0,0
1003,0.75533533,78.14711985771638,36,3,0,0
1004,1.54798494,80.55894784254845,36,2,1,0
1005,0.02578100,428.8256652037628,9,1,1,0
1006,0.51231524,78.5960486586268,36,3,0,0
1007,0.00063927,195.2350023234693,9,1,0,0
1008,0.78578717,78.8854941097561,36,1,1,0
1009,0.00710643,18.339179710217156,9,0,0,0
1010,1.06684512,79.16891538006794,36,6,1,0
1011,0.01495959,183.10816413789345,9,2,0,0
1012,0.59136616,80.95977249206156,36,2,4,0
1013,0.00466157,18.340621552495804,9,0,0,0
1014,1.53790727,78.64968851395795,19,2,1,0
1015,0.05647843,142.51090034992419,9,1,1,0
1016,0.00719997,18.333254091888072,9,0,0,0
1017,1.60871881,78.19436853295728,19,9,4,0
1018,1.11243587,86.94641219901732,19,2,0,0
1019,0.00000000,134.45537958615986,9,0,0,0
1020,0.00000000,18.060047107917338,9,0,0,0
1021,0.91053007,84.62589303624287,19,5,3,0
1022,0.00033337,18.33521884487879,9,0,0,0
1023,0.43278208,79.11117598370616,19,2,0,0
1024,0.01315387,116.92329965301928,9,2,1,0
1025,0.55636391,79.95010682756269,19,4,3,0
1026,0.03410351,18.33521972204455,9,0,0,0
1027,1.87869737,77.44721666898128,19,9,3,0
1028,0.00733839,129.19692717481874,9,1,1,0
1029,1.30719422,79.95071664489583,19,15,5,0
1030,0.00296364,18.331806638409688,9,0,0,0
1031,1.36218825,78.96743470612711,19,13,9,0
1032,0.01240779,157.47687403803866,9,0,0,0
1033,2.38301378,79.6166159674335,19,13,7,0
1034,0.00038198,18.335218900038605,9,0,0,0
1035,0.92641265,79.32747113901266,19,7,3,0
1036,0.00453093,269.78055185005024,9,1,0,0
1037,0.17777080,165.68059715163662,9,3,1,0
1038,0.00000000,18.336471821032568,9,0,0,0
1039,0.31671820,83.52041339213267,9,4,5,0
1040,0.00000000,18.332451115155475,9,0,0,0
1041,0.03256322,38.13023064785799,9,1,0,0
1042,0.42594836,56.34734519244898,9,9,0,0
1043,1.86653632,75.93538055545906,9,20,5,0
1044,0.00000000,83.04743614522278,9,0,0,0
1045,0.00000000,18.32903774039154,9,0,0,0
1046,0.00196736,18.339838378068038,9,0,0,0
1047,0.32193248,79.21156675933582,9,11,7,0
1048,0.00350179,106.42684861372048,9,0,0,0
1049,1.71013035,78.88257281466758,9,8,5,0
1050,0.46516074,80.32322856372538,9,7,4,0
1051,0.00273449,18.331805173643207,9,0,0,0
1052,1.05408036,75.44678611127075,9,7,3,0
1053,0.00816158,140.8340010410917,9,1,0,0
1054,0.33344434,82.34263540203486,9,10,5,0
1055,0.00000000,18.336471870344166,9,0,1,0
1056,0.00075172,184.17238576574627,9,0,0,0
1057,0.86473457,95.75759047229434,9,10,3,0
1058,0.00061122,18.336472658708352,9,0,0,0
1059,0.33251997,87.32142181116345,9,8,5,0
1060,0.00000000,18.336471821032568,9,1,1,0
1061,1.41148102,153.7896076064164,9,19,8,0
1062,0.00048345,14.503368692544296,9,0,0,0
1063,0.12532199,233.68800978967363,9,3,3,0
1064,0.00075900,75.90020849981448,9,0,0,0
